initial_alias,converted_alias
NM_006979,None
NM_001291989,None
NM_080680,None
NM_080679,None
NM_001077516,None
NM_003190,None
NM_001369203,None
NM_005452,None
NM_003782,None
NM_172209,None
NM_001141970,None
NM_022553,None
NM_001265596,233588_x_at
NM_001265596,242048_at
NM_005453,None
NM_001350,None
NM_001185181,233588_x_at
NM_001185181,242048_at
NM_001289174,None
NM_022551,None
NM_001254717,None
NM_001243738,None
NM_172208,None
NM_001145338,None
NM_001289175,None
NM_001289176,None
NM_001265595,233588_x_at
NM_001265595,242048_at
NM_001164267,None
NM_004761,None
NM_014260,233588_x_at
NM_014260,242048_at
NM_001141969,None
NM_001291464,None
NM_024835,233936_s_at
NM_024835,233937_at
NM_001163544,222715_s_at
NM_001163544,232387_at
NM_001163544,232981_s_at
NM_001163544,232982_at
NM_001163544,243667_at
NM_133439,235268_at
NM_001488,235268_at
NM_198837,None
NM_001291918,235268_at
NM_198882,222715_s_at
NM_198882,232387_at
NM_198882,232981_s_at
NM_198882,232982_at
NM_198882,243667_at
NM_198838,None
NM_001163546,222715_s_at
NM_001163546,232387_at
NM_001163546,232981_s_at
NM_001163546,232982_at
NM_001163546,243667_at
NM_001165923,None
NM_080550,222715_s_at
NM_080550,232387_at
NM_080550,232981_s_at
NM_080550,232982_at
NM_080550,243667_at
NM_001163545,222715_s_at
NM_001163545,232387_at
NM_001163545,232981_s_at
NM_001163545,232982_at
NM_001163545,243667_at
NM_001304286,None
NM_001163547,222715_s_at
NM_001163547,232387_at
NM_001163547,232981_s_at
NM_001163547,232982_at
NM_001163547,243667_at
NM_000458,None
NM_005568,None
NM_001166105,235268_at
NM_198839,None
NM_198836,None
NM_198834,None
NM_007247,222715_s_at
NM_007247,232387_at
NM_007247,232981_s_at
NM_007247,232982_at
NM_007247,243667_at
NM_001199417,226638_at
NM_001199417,230013_s_at
NM_001199417,231903_x_at
NM_025248,232547_at
NM_025248,236838_at
NM_005937,224784_at
NM_005937,225628_s_at
NM_005937,226727_at
NM_139215,227884_at
NM_139215,241885_at
NM_001321395,None
NM_001278736,None
NM_003487,227884_at
NM_003487,241885_at
NM_001032278,222937_s_at
NM_001032278,224207_x_at
NM_001032278,239272_at
NM_001032278,239273_s_at
NM_024302,222937_s_at
NM_024302,224207_x_at
NM_024302,239272_at
NM_024302,239273_s_at
NM_152781,None
NM_032950,222937_s_at
NM_032950,224207_x_at
NM_032950,239272_at
NM_032950,239273_s_at
NM_002985,None
NM_005064,None
NM_032962,None
NM_001163122,239169_at
NM_001163124,239169_at
NM_001163130,239169_at
NM_001330194,239169_at
NM_001163125,239169_at
NM_001034836,239169_at
NM_001199951,None
NM_004590,None
NM_001163120,239169_at
NM_032963,None
NM_032965,None
NM_020426,None
NM_145898,None
NM_145654,239169_at
NM_001163121,239169_at
NM_001291471,None
NM_001291472,None
NM_001291473,None
NM_001291469,None
NM_001291470,None
NM_001291475,None
NM_001291474,None
NM_002988,None
NM_002984,None
NM_001291468,None
NM_207007,None
NM_002983,None
NM_001123391,None
NM_001123392,None
NM_001291474,None
NM_001291473,None
NM_001291475,None
NM_001291465,None
NM_001291472,None
NM_001291470,None
NM_001291471,None
NM_001291465,None
NM_001291469,None
NM_001291468,None
NM_001291464,None
NM_021006,None
NM_001001437,None
NM_001291463,None
NM_207007,None
NM_002983,None
NM_001123392,None
NM_001001418,None
NM_001001417,None
NM_001291459,None
NM_001369499,None
NM_001369500,None
NM_001369501,None
NM_001369503,None
NM_001291466,None
NM_001291465,None
NM_001291462,None
NM_001291464,None
NM_001291463,None
NM_001291462,None
NM_001291465,None
NM_001123391,None
NM_001291463,None
NM_001123392,None
NM_001123392,None
NM_001001418,None
NM_001369499,None
NM_001369500,None
NM_001369501,None
NM_001369503,None
NM_001291459,None
NM_001369500,None
NM_001033580,225947_at
NM_001033580,236022_at
NM_025109,225947_at
NM_025109,236022_at
NM_001291465,None
NM_001281434,None
NM_001123391,None
NM_032258,None
NM_004773,None
NM_001346754,None
NM_001281432,None
NM_001281433,None
NM_001355571,None
NM_001123392,None
NM_178517,None
NM_001291463,None
NM_001346755,None
NM_001163735,225947_at
NM_001163735,236022_at
NM_001369499,None
NM_001369500,None
NM_001369501,None
NM_001369503,None
NM_024864,None
NM_024308,None
NM_012138,None
NM_001321399,None
NM_173625,None
NM_007026,None
NM_001291476,None
NM_007010,None
NM_001291466,None
NM_001291462,None
NM_032258,None
NM_001123391,None
NM_001291465,None
NM_001291465,None
NM_001291463,None
NM_001291462,None
NM_001291463,None
NM_001291464,None
NM_001123392,None
NM_001123392,None
NM_001001418,None
NM_001291459,None
NM_001369499,None
NM_001369500,None
NM_001369501,None
NM_001369503,None
NM_001291459,None
NM_001369499,None
NM_001369500,None
NM_001369501,None
NM_001369503,None
NM_032351,224479_s_at
NM_001278279,224479_s_at
NM_014598,226572_at
NM_014598,228662_at
NM_001004334,None
NM_001130677,228066_at
NM_001136498,226727_at
NM_001136498,230727_at
NM_017748,222706_at
NM_007144,None
NM_002795,None
NM_003559,None
NM_001369615,None
NM_001369614,None
NM_014287,None
NM_001134477,None
NM_002582,None
NM_001285448,237354_at
NM_001285447,237354_at
NM_001285445,237354_at
NM_001324019,237354_at
NM_001285450,237354_at
NM_001285444,237354_at
NM_015027,237354_at
NM_001285449,237354_at
NM_001242992,None
NM_001004067,242922_at
NM_001324021,237354_at
NM_003561,None
NM_001324020,237354_at
NM_001040113,228133_s_at
NM_001171,None
NM_004996,None
NM_001142469,None
NM_033201,None
NM_017668,222625_s_at
NM_017668,227843_at
NM_017668,230219_at
NM_017668,239307_at
NM_022844,228133_s_at
NM_002474,228133_s_at
NM_001143979,222625_s_at
NM_001143979,227843_at
NM_001143979,230219_at
NM_001143979,239307_at
NM_001351800,None
NM_001040114,228133_s_at
NM_001330500,None
NM_016561,None
NM_173474,None
NM_001301064,None
NM_001270766,None
NM_001270767,None
NM_018427,None
NM_001285450,237354_at
NM_001285449,237354_at
NM_001324021,237354_at
NM_001324020,237354_at
NM_173803,None
NM_001128423,None
NM_001184998,None
NM_014647,None
NM_001184999,None
NM_001304500,225087_at
NM_001304500,225088_at
NM_001304502,225087_at
NM_001304502,225088_at
NM_001304497,225087_at
NM_001304497,225088_at
NM_144600,225087_at
NM_144600,225088_at
NM_001304498,225087_at
NM_001304498,225088_at
NM_001304499,225087_at
NM_001304499,225088_at
NM_001079528,None
NM_001004067,242922_at
NM_173614,None
NM_001282511,None
NM_001190455,236385_at
NM_000746,236385_at
NM_001282490,None
NM_001282484,None
NM_001282472,None
NM_001277308,None
NM_001282468,None
NM_001282490,None
NM_001282494,None
NM_001039841,242723_at
NM_001282494,None
NM_014783,None
NM_001286480,None
NM_001144757,None
NM_001355465,None
NM_001368319,None
NM_001286479,None
NM_001282493,None
NM_003020,None
NM_199357,None
NM_001368719,None
NM_001191322,None
NM_013372,None
NM_001191323,None
NM_001164579,227351_at
NM_001164579,230296_at
NM_001164579,230721_at
NM_001258033,222490_at
NM_001258033,233458_at
NM_018119,222490_at
NM_018119,233458_at
NM_130464,231989_s_at
NM_001258036,222490_at
NM_001258036,233458_at
NM_001258034,222490_at
NM_001258034,233458_at
NM_001258035,222490_at
NM_001258035,233458_at
NM_001365288,None
NM_001310148,231989_s_at
NM_001310148,235167_at
NM_001290104,None
NM_145865,239087_at
NM_001888,None
NM_003460,None
NM_001135865,231989_s_at
NM_001135865,235060_at
NM_001135865,235167_at
NM_001802,None
NM_013302,225545_at
NM_013302,225546_at
NM_173615,238864_at
NM_003366,239465_at
NM_003366,241755_at
NM_001363519,241572_at
NM_001370530,241572_at
NM_173806,241572_at
NM_170664,None
NM_001161683,None
NM_144672,None
NM_005849,241068_at
NM_001288659,222447_at
NM_001288660,222447_at
NM_001077180,222447_at
NM_016025,222447_at
NM_130464,231989_s_at
NM_001135865,231989_s_at
NM_001135865,235060_at
NM_001135865,235167_at
NM_001099687,None
NM_001205259,None
NM_001330061,None
NM_001330066,None
NM_001368237,None
NM_016212,None
NM_001368231,None
NM_001256299,None
NM_001303016,None
NM_001123066,225379_at
NM_001123066,233117_at
NM_016841,225379_at
NM_016841,233117_at
NM_015443,225117_at
NM_015443,243589_at
NM_001203251,225379_at
NM_001203251,233117_at
NM_005910,225379_at
NM_005910,233117_at
NM_001330244,224489_at
NM_001330244,224490_s_at
NM_001330244,224686_x_at
NM_001330244,229028_s_at
NM_001330244,232987_at
NM_001330244,243899_at
NM_001288811,224489_at
NM_001288811,224490_s_at
NM_001288811,224686_x_at
NM_001288811,229028_s_at
NM_001288811,232987_at
NM_001288811,243899_at
NM_001288813,224489_at
NM_001288813,224490_s_at
NM_001288813,224686_x_at
NM_001288813,229028_s_at
NM_001288813,232987_at
NM_001288813,243899_at
NM_016632,224489_at
NM_016632,224490_s_at
NM_016632,224686_x_at
NM_016632,229028_s_at
NM_016632,232987_at
NM_016632,243899_at
NM_001288812,224489_at
NM_001288812,224490_s_at
NM_001288812,224686_x_at
NM_001288812,229028_s_at
NM_001288812,232987_at
NM_001288812,243899_at
NM_001330240,224686_x_at
NM_001330240,227227_at
NM_001330240,229028_s_at
NM_001330240,232987_at
NM_001330240,243899_at
NM_001363805,224686_x_at
NM_001363805,227227_at
NM_001363805,229028_s_at
NM_001363805,232987_at
NM_001363805,243899_at
NM_001103154,224686_x_at
NM_001103154,227227_at
NM_001103154,229028_s_at
NM_001103154,232987_at
NM_001103154,243899_at
NM_001039083,224686_x_at
NM_001039083,227227_at
NM_001039083,229028_s_at
NM_001039083,232987_at
NM_001039083,243899_at
NM_014798,None
NM_016834,225379_at
NM_016834,233117_at
NM_001193465,225117_at
NM_001193465,243589_at
NM_016835,225379_at
NM_016835,233117_at
NM_001113738,224489_at
NM_001113738,224490_s_at
NM_001113738,224686_x_at
NM_001113738,229028_s_at
NM_001113738,232987_at
NM_001113738,243899_at
NM_001123067,225379_at
NM_001123067,233117_at
NM_001193466,225117_at
NM_001193466,243589_at
NM_001203252,225379_at
NM_001203252,233117_at
NM_006178,None
NM_001282290,225618_at
NM_001282290,227057_at
NM_174919,225618_at
NM_174919,227057_at
NM_199282,225618_at
NM_199282,227057_at
NM_001352825,None
NM_001007532,None
NM_001303020,None
NM_001145147,None
NM_175882,231253_at
NM_001303018,None
NM_004382,None
NM_001145148,None
NM_001145146,None
NM_001006607,None
NM_001113738,224489_at
NM_001113738,224490_s_at
NM_001113738,224686_x_at
NM_001113738,229028_s_at
NM_001113738,232987_at
NM_001113738,243899_at
NM_001330240,224686_x_at
NM_001330240,227227_at
NM_001330240,229028_s_at
NM_001330240,232987_at
NM_001330240,243899_at
NM_001363805,224686_x_at
NM_001363805,227227_at
NM_001363805,229028_s_at
NM_001363805,232987_at
NM_001363805,243899_at
NM_001330244,224489_at
NM_001330244,224490_s_at
NM_001330244,224686_x_at
NM_001330244,229028_s_at
NM_001330244,232987_at
NM_001330244,243899_at
NM_001039083,224686_x_at
NM_001039083,227227_at
NM_001039083,229028_s_at
NM_001039083,232987_at
NM_001039083,243899_at
NM_014834,None
NM_030753,229103_at
NM_030753,231743_at
NM_001346870,238446_at
NM_022892,238446_at
NM_004536,238446_at
NM_001324069,None
NM_176816,229082_at
NM_001324074,None
NM_001324072,None
NM_001324071,None
NM_001324075,None
NM_001324070,None
NM_001297697,229082_at
NM_001324078,None
NM_001799,None
NM_001297696,229082_at
NM_001324077,None
NM_033281,224302_s_at
NM_016283,None
NM_001278622,None
NM_133344,None
NM_133341,None
NM_133339,None
NM_133342,None
NM_001015891,None
NM_002873,None
NM_133340,None
NM_003187,None
NM_133343,None
NM_001038603,235141_at
NM_001038603,235955_at
NM_133338,None
NM_001244734,235141_at
NM_001244734,235955_at
NM_001015892,None
NM_001042490,None
NM_001515,223758_s_at
NM_001364570,223758_s_at
NM_001364571,223758_s_at
NM_001354437,None
NM_001354438,None
NM_001354439,None
NM_001364568,223758_s_at
NM_001364569,223758_s_at
NM_001364572,223758_s_at
NM_001364567,223758_s_at
NM_001364573,223758_s_at
NM_001098728,223758_s_at
NM_001098728,230177_at
NM_001098728,235596_at
NM_022876,None
NM_021967,223538_at
NM_021967,223539_s_at
NM_022877,None
NM_001297715,None
NM_001178087,223538_at
NM_001178087,223539_s_at
NM_000344,None
NM_017411,None
NM_022875,None
NM_022874,None
NM_022978,223538_at
NM_022978,223539_s_at
NM_022968,223538_at
NM_022968,223539_s_at
NM_001364568,223758_s_at
NM_001515,223758_s_at
NM_001364573,223758_s_at
NM_001364570,223758_s_at
NM_001364567,223758_s_at
NM_001364572,223758_s_at
NM_001354437,None
NM_001354438,None
NM_001354439,None
NM_001364569,223758_s_at
NM_001364571,223758_s_at
NM_001042490,None
NM_001098728,223758_s_at
NM_001098728,230177_at
NM_001098728,235596_at
NM_018429,224227_s_at
NM_018429,226290_at
NM_018429,231939_s_at
NM_001142594,None
NM_020818,229550_at
NM_001002860,224943_at
NM_001002860,224945_at
NM_001363707,None
NM_001142593,None
NM_001289133,224943_at
NM_001289133,224945_at
NM_014216,None
NM_001346218,229550_at
NM_020414,None
NM_020958,233002_at
NM_058237,233002_at
NM_001348145,233002_at
NM_001348144,233002_at
NM_001348143,233002_at
NM_001348142,233002_at
NM_001301690,None
NM_001275,None
NM_001098621,None
NM_022151,None
NM_015676,None
NM_032490,223273_at
NM_175748,None
NM_018167,224943_at
NM_018167,224945_at
NM_182971,231487_at
NM_178013,230087_at
NM_001207071,231117_at
NM_138344,231117_at
NM_001207072,231117_at
NM_001207073,231117_at
NM_001207074,231117_at
NM_023112,222878_s_at
NM_023112,240550_at
NM_001351596,None
NM_016150,227915_at
NM_016150,233857_s_at
NM_001202429,227915_at
NM_001202429,233857_s_at
NM_001366993,None
NM_206949,230172_at
NM_145249,230172_at
NM_005532,None
NM_001130080,None
NM_001366994,None
NM_001288959,None
NM_001288995,None
NM_032036,223626_x_at
NM_001288956,None
NM_001288960,None
NM_001288958,None
NM_001288954,None
NM_001288952,None
NM_001288957,None
NM_001756,None
NM_016186,None
NM_001100607,None
NM_001002235,230318_at
NM_001127706,230318_at
NM_001127704,230318_at
NM_001127703,230318_at
NM_001127701,230318_at
NM_001127702,230318_at
NM_001127700,230318_at
NM_006220,None
NM_001002236,230318_at
NM_001127705,230318_at
NM_000295,230318_at
NM_001127707,230318_at
NM_001006607,None
NM_001103154,224686_x_at
NM_001103154,227227_at
NM_001103154,229028_s_at
NM_001103154,232987_at
NM_001103154,243899_at
NM_001352769,224686_x_at
NM_001352769,227227_at
NM_001352769,229028_s_at
NM_001352769,232987_at
NM_001352769,243899_at
NM_001288812,224489_at
NM_001288812,224490_s_at
NM_001288812,224686_x_at
NM_001288812,229028_s_at
NM_001288812,232987_at
NM_001288812,243899_at
NM_016632,224489_at
NM_016632,224490_s_at
NM_016632,224686_x_at
NM_016632,229028_s_at
NM_016632,232987_at
NM_016632,243899_at
NM_001288811,224489_at
NM_001288811,224490_s_at
NM_001288811,224686_x_at
NM_001288811,229028_s_at
NM_001288811,232987_at
NM_001288811,243899_at
NM_001288813,224489_at
NM_001288813,224490_s_at
NM_001288813,224686_x_at
NM_001288813,229028_s_at
NM_001288813,232987_at
NM_001288813,243899_at
NM_014834,None
NM_016835,225379_at
NM_016835,233117_at
NM_001303020,None
NM_001256299,None
NM_001193465,225117_at
NM_001193465,243589_at
NM_001145147,None
NM_001193466,225117_at
NM_001193466,243589_at
NM_016841,225379_at
NM_016841,233117_at
NM_001123067,225379_at
NM_001123067,233117_at
NM_016834,225379_at
NM_016834,233117_at
NM_001203251,225379_at
NM_001203251,233117_at
NM_001303018,None
NM_005910,225379_at
NM_005910,233117_at
NM_001145148,None
NM_001145146,None
NM_001203252,225379_at
NM_001203252,233117_at
NM_001303016,None
NM_014798,None
NM_004382,None
NM_001123066,225379_at
NM_001123066,233117_at
NM_015443,225117_at
NM_015443,243589_at
NM_030753,229103_at
NM_030753,231743_at
NM_006178,None
NM_174919,225618_at
NM_174919,227057_at
NM_001282290,225618_at
NM_001282290,227057_at
NM_199282,225618_at
NM_199282,227057_at
NM_001352825,None
NM_175882,231253_at
NM_001007532,None
NM_001113738,224489_at
NM_001113738,224490_s_at
NM_001113738,224686_x_at
NM_001113738,229028_s_at
NM_001113738,232987_at
NM_001113738,243899_at
NM_001330240,224686_x_at
NM_001330240,227227_at
NM_001330240,229028_s_at
NM_001330240,232987_at
NM_001330240,243899_at
NM_001363805,224686_x_at
NM_001363805,227227_at
NM_001363805,229028_s_at
NM_001363805,232987_at
NM_001363805,243899_at
NM_001330244,224489_at
NM_001330244,224490_s_at
NM_001330244,224686_x_at
NM_001330244,229028_s_at
NM_001330244,232987_at
NM_001330244,243899_at
NM_001039083,224686_x_at
NM_001039083,227227_at
NM_001039083,229028_s_at
NM_001039083,232987_at
NM_001039083,243899_at
NM_001320458,None
NM_003396,None
NM_018429,224227_s_at
NM_018429,226290_at
NM_018429,231939_s_at
NM_004536,238446_at
NM_001346870,238446_at
NM_022892,238446_at
NM_021967,223538_at
NM_021967,223539_s_at
NM_022978,223538_at
NM_022978,223539_s_at
NM_001178087,223538_at
NM_001178087,223539_s_at
NM_022968,223538_at
NM_022968,223539_s_at
NM_022877,None
NM_000344,None
NM_022876,None
NM_001297715,None
NM_017411,None
NM_022875,None
NM_022874,None
NM_022877,None
NM_000344,None
NM_022876,None
NM_001297715,None
NM_001178087,223538_at
NM_001178087,223539_s_at
NM_021967,223538_at
NM_021967,223539_s_at
NM_017411,None
NM_022875,None
NM_022874,None
NM_022968,223538_at
NM_022968,223539_s_at
NM_022978,223538_at
NM_022978,223539_s_at
NM_001364570,223758_s_at
NM_001515,223758_s_at
NM_001364572,223758_s_at
NM_001364568,223758_s_at
NM_001364571,223758_s_at
NM_001364573,223758_s_at
NM_001354437,None
NM_001354438,None
NM_001354439,None
NM_001364569,223758_s_at
NM_001364567,223758_s_at
NM_001042490,None
NM_001098728,223758_s_at
NM_001098728,230177_at
NM_001098728,235596_at
NM_001293626,None
NM_001001317,237513_at
NM_001190487,None
NM_002769,None
NM_001280795,None
NM_002770,None
NM_004445,None
NM_001280794,None
NM_018646,None
NM_001303414,None
NM_019841,None
NM_178829,None
NM_000420,None
NM_024316,232018_at
NM_001242356,None
NM_001242357,None
NM_001145457,None
NM_001145458,None
NM_004829,None
NM_001282350,None
NM_014516,229143_at
NM_001288791,235818_at
NM_001135686,None
NM_133169,None
NM_001288792,235818_at
NM_001288793,235818_at
NM_001330650,None
NM_198481,235818_at
NM_004542,None
NM_015629,None
NM_001282349,None
NM_013342,None
NM_130771,None
NM_206818,None
NM_133168,None
NM_001321792,None
NM_024075,None
NM_001321705,None
NM_001321706,None
NM_001145303,226403_at
NM_001146082,None
NM_024298,None
NM_001146083,None
NM_001013,None
NM_001321701,None
NM_001321702,None
NM_001282333,None
NM_001282332,None
NM_001321704,None
NM_001146056,None
NM_144686,226403_at
NM_001077446,None
NM_001281972,None
NM_001282171,None
NM_012313,None
NM_001368251,None
NM_001291700,None
NM_001291696,None
NM_153443,None
NM_015868,None
NM_014513,None
NM_001281971,None
NM_014512,None
NM_001291695,None
NM_012314,None
NM_014218,None
NM_001291701,None
NM_014219,None
NM_014218,None
NM_012312,None
NM_001348003,237489_at
NM_139176,237461_at
NM_001174083,237489_at
NM_001174081,237489_at
NM_001174082,237489_at
NM_016363,None
NM_001127255,237461_at
NM_001083899,None
NM_001256017,None
NM_206828,237461_at
NM_017852,237489_at
NM_001145971,225449_at
