initial_alias	converted_alias
NM_001142621	TGFBRAP1
NM_001286537	C2orf49
NM_001004720	NCK2
NM_032411	ECRG4
NM_001253876	UXS1
NM_001349727	CD8B2
NM_001368307	CD8B2
NM_001320878	SULT1C3
NM_176825	SULT1C2
NM_006588	SULT1C4
NM_001056	SULT1C2
NM_001321770	SULT1C4
NM_181453	GCC2
NM_006267	RANBP2
NM_023016	SOWAHC
NM_001037866	RGPD6
NM_032260	RGPD5
NM_033514	LIMS3
NM_001371340	LIMS4
NM_001205288	LIMS4
NM_000272	NPHP1
NM_001128179	NPHP1
NM_207181	NPHP1
NM_001128178	NPHP1
NM_001374256	NPHP1
NM_001374257	NPHP1
NM_033514	LIMS3
NM_001205288	LIMS4
NM_001371340	LIMS4
NM_001037866	RGPD6
NM_032260	RGPD5
NM_001164463	RGPD8
NM_005054	RGPD5
NM_001123363	RGPD6
NM_004336	BUB1
NM_001278617	BUB1
NM_001278616	BUB1
NM_001204113	BCL2L11
NM_207002	BCL2L11
NM_153214	FBLN7
NM_001128165	FBLN7
NM_032494	ZC3H8
NM_001164463	RGPD8
NM_005054	RGPD5
NM_153712	TTL
NM_019014	POLR1B
NM_001304354	CHCHD5
NM_032309	CHCHD5
NM_001371712	TTL
NM_001304353	CHCHD5
NM_001371323	CHCHD5
NM_001371322	CHCHD5
NM_001282772	POLR1B
NM_001137604	POLR1B
NM_001282774	POLR1B
NM_001282776	POLR1B
NM_001282779	POLR1B
NM_001371971	POLR1B
NM_001282777	POLR1B
NM_001371969	POLR1B
NM_001371970	POLR1B
NM_005415	SLC20A1
NM_000575	IL1A
NM_000576	IL1B
NM_001304361	CKAP2L
NM_152515	CKAP2L
NM_001371554	IL1A
NM_014439	IL37
NM_173204	IL37
NM_173203	IL37
NM_173202	IL37
NM_032556	IL1F10
NM_173170	IL36RN
NM_173161	IL1F10
NM_014438	IL36B
NM_173178	IL36B
NM_012275	IL36RN
NM_000577	IL1RN
NM_173841	IL1RN
NM_173842	IL1RN
NM_173843	IL1RN
NM_012455	PSD4
NM_001318914	IL1RN
NM_172003	ZNG1B
NM_012184	FOXD4L1
NM_001330336	ZNG1B
NM_001330337	ZNG1B
NM_001330339	ZNG1B
NM_001330340	ZNG1B
NM_001330342	ZNG1B
NM_001330314	SLC35F5
NM_025181	SLC35F5
NM_001330317	SLC35F5
NM_001330316	SLC35F5
NM_001330315	SLC35F5
NM_006773	DDX18
NM_001426	EN1
NM_006770	MARCO
NM_018234	STEAP3
NM_001008410	STEAP3
NM_138637	STEAP3
NM_182528	C1QL2
NM_182915	STEAP3
NM_001282634	DBI
NM_001178041	DBI
NM_001322331	C2orf76
NM_001178042	DBI
NM_001017927	C2orf76
NM_001322329	C2orf76
NM_001322330	C2orf76
NM_001322332	C2orf76
NM_001079863	DBI
NM_001282635	DBI
NM_001282636	DBI
NM_001079862	DBI
NM_001178043	DBI
NM_001282633	DBI
NM_020548	DBI
NM_001352432	DBI
NM_001178017	DBI
NM_002980	SCTR
NM_183240	TMEM37
NM_001271049	CFAP221
NM_030577	TMEM177
NM_001105198	TMEM177
NM_001105199	TMEM177
NM_001369400	RALB
NM_002881	RALB
NM_024121	TMEM185B
NM_002193	INHBB
NM_032390	NIFK
NM_016815	GYPC
NM_001256584	GYPC
NM_002101	GYPC
NM_001322244	TEX51
NM_001320641	BIN1
NM_001320640	BIN1
NM_139344	BIN1
NM_139343	BIN1
NM_139345	BIN1
NM_139350	BIN1
NM_004305	BIN1
NM_139346	BIN1
NM_139351	BIN1
NM_139349	BIN1
NM_139347	BIN1
NM_001320632	BIN1
NM_001320642	BIN1
NM_139348	BIN1
NM_001320634	BIN1
NM_001320633	BIN1
NM_001367502	CYP27C1
NM_001367501	CYP27C1
NM_001001665	CYP27C1
NM_001371911	MAP3K2
NM_006609	MAP3K2
NM_001371910	MAP3K2
NM_000312	PROC
NM_017969	IWS1
NM_005291	GPR17
NM_001256542	LIMS2
NM_001080527	MYO7B
NM_001161417	GPR17
NM_001161416	GPR17
NM_001161415	GPR17
NM_032740	SFT2D3
NM_031445	AMMECR1L
NM_001199140	AMMECR1L
NM_004805	POLR2D
NM_001330302	SAP130
NM_024545	SAP130
NM_001145928	SAP130
NM_001330300	SAP130
NM_001330299	SAP130
NM_001330303	SAP130
NM_001330301	SAP130
NM_004807	HS6ST1
NM_032144	RAB6C
NM_207310	CCDC74B
NM_001258307	CCDC74B
NM_001099771	POTEF
NM_001330282	MZT2B
NM_001330284	MZT2B
NM_025029	MZT2B
NM_207312	TUBA3E
NM_001371731	IMP4
NM_001320306	IMP4
NM_001371732	IMP4
NM_001371733	IMP4
NM_001320307	IMP4
NM_001371734	IMP4
NM_032357	CCDC115
NM_001320311	IMP4
NM_001320309	IMP4
NM_001320310	IMP4
NM_001371730	IMP4
NM_001142370	PTPN18
NM_014369	PTPN18
NM_001321118	CCDC115
NM_001371725	IMP4
NM_001320304	IMP4
NM_001320305	IMP4
NM_001371726	IMP4
NM_001371728	IMP4
NM_033416	IMP4
NM_001321119	CCDC115
NM_001277406	POTEI
NM_001079530	CFC1B
NM_001371926	POTEI
NM_001277083	POTEJ
NM_001270421	CFC1
NM_001270420	CFC1
NM_032545	CFC1
NM_001105193	AMER3
NM_152698	AMER3
NM_001105195	AMER3
NM_001105194	AMER3
NM_207364	GPR148
NM_001267063	PLEKHB2
NM_001267066	PLEKHB2
NM_001267062	PLEKHB2
NM_001100623	PLEKHB2
NM_001267065	PLEKHB2
NM_001267064	PLEKHB2
NM_001267067	PLEKHB2
NM_001267068	PLEKHB2
NM_001309452	PLEKHB2
NM_001309451	PLEKHB2
NM_001309450	PLEKHB2
NM_001309448	PLEKHB2
NM_017958	PLEKHB2
NM_001083538	POTEE
NM_001077637	RAB6D
NM_001349046	CCDC74A
NM_001349047	CCDC74A
NM_138770	CCDC74A
NM_001349044	CCDC74A
NM_001349045	CCDC74A
NM_001258305	CCDC74A
NM_001349041	CCDC74A
NM_001349042	CCDC74A
NM_001349043	CCDC74A
NM_001258306	CCDC74A
NM_080386	TUBA3D
NM_001258304	CCDC74A
NM_001085365	MZT2A
NM_001358416	ANKRD30BL
NM_001304449	None
NM_001355461	None
NM_058241	CCNT2
NM_001320748	CCNT2
NM_001320749	CCNT2
NM_001241	CCNT2
NM_014607	UBXN4
NM_005915	MCM6
NM_001348059	CXCR4
NM_001348060	CXCR4
NM_001348056	CXCR4
NM_001008540	CXCR4
NM_003467	CXCR4
NM_006895	HNMT
NM_001024075	HNMT
NM_001024074	HNMT
NM_001032998	KYNU
NM_015702	MMADHC
NM_004688	NMI
NM_007115	TNFAIP6
NM_001177663	RIF1
NM_001177664	RIF1
NM_001177665	RIF1
NM_018151	RIF1
NM_177985	ARL5A
NM_012097	ARL5A
NM_001037174	ARL5A
NM_001371972	ARL6IP6
NM_001350068	ARL6IP6
NM_152522	ARL6IP6
NM_019845	RPRM
NM_001260509	KCNJ3
NM_001260510	None
NM_006186	NR4A2
NM_173173	NR4A2
NM_001304345	ERMN
NM_001304344	ERMN
NM_001304346	ERMN
NM_001009959	ERMN
NM_020711	ERMN
NM_173355	UPP2
NM_001301685	CCDC148
NM_001017920	DAPL1
NM_022826	MARCHF7
NM_001282807	MARCHF7
NM_001282806	MARCHF7
NM_001282805	MARCHF7
NM_002349	LY75
NM_133484	TANK
NM_006593	TBR1
NM_001291807	FAP
NM_002054	GCG
NM_004460	FAP
NM_012198	GCA
NM_001330268	GCA
NM_001330267	GCA
NM_001330266	GCA
NM_001330265	GCA
NM_001330270	GCA
NM_001330271	GCA
NM_001351537	SLC38A11
NM_001351538	SLC38A11
NM_001351539	SLC38A11
NM_001351540	SLC38A11
NM_173512	SLC38A11
NM_001199148	SLC38A11
NM_021007	SCN2A
NM_004482	GALNT3
NM_020981	B3GALT1
NM_020675	SPC25
NM_001081686	G6PC2
NM_021176	G6PC2
NM_152384	BBS5
NM_001322046	FASTKD1
NM_006063	KLHL41
NM_001322048	FASTKD1
NM_001322049	FASTKD1
NM_001281476	FASTKD1
NM_024622	FASTKD1
NM_001199285	PHOSPHO2
NM_001199286	PHOSPHO2
NM_001199287	PHOSPHO2
NM_001199288	PHOSPHO2
NM_001085447	CFAP210
NM_001008489	PHOSPHO2
NM_014168	METTL5
NM_001294145	SSB
NM_001293186	METTL5
NM_001293187	METTL5
NM_003142	SSB
NM_001003845	SP5
NM_013445	GAD1
NM_000817	GAD1
NM_015530	GORASP2
NM_001201428	GORASP2
NM_001321156	METTL8
NM_001321159	METTL8
NM_001321160	METTL8
NM_001321162	METTL8
NM_001321157	METTL8
NM_001321155	METTL8
NM_024770	METTL8
NM_001321154	METTL8
NM_001321161	METTL8
NM_001321158	METTL8
NM_001127383	CYBRD1
NM_024843	CYBRD1
NM_001256909	CYBRD1
NM_178120	DLX1
NM_001322278	METAP1D
NM_001038493	DLX1
NM_199227	METAP1D
NM_001322279	METAP1D
NM_004405	DLX2
NM_002610	PDK1
NM_001278549	PDK1
NM_031942	CDCA7
NM_145810	CDCA7
NM_001145250	SP9
NM_001193528	SCRN3
NM_004882	CIR1
NM_024583	SCRN3
NM_001206602	CHN1
NM_001039523	CHRNA1
NM_000079	CHRNA1
NM_001190329	ATP5MC3
NM_001256094	ATF2
NM_001689	ATP5MC3
NM_001002258	ATP5MC3
NM_030650	LNPK
NM_001305010	LNPK
NM_001305008	LNPK
NM_001305009	LNPK
NM_001305011	LNPK
NM_001199747	HOXD8
NM_000523	HOXD13
NM_019558	HOXD8
NM_021192	HOXD11
NM_021193	HOXD12
NM_001199746	HOXD8
NM_014621	HOXD4
NM_014213	HOXD9
NM_002148	HOXD10
NM_024501	HOXD1
NM_001313904	NFE2L2
NM_001313903	NFE2L2
NM_001313902	NFE2L2
NM_001313900	NFE2L2
NM_001313901	NFE2L2
NM_001330248	HNRNPA3
NM_001330249	HNRNPA3
NM_006164	NFE2L2
NM_001330250	HNRNPA3
NM_001330251	HNRNPA3
NM_194247	HNRNPA3
NM_001330247	HNRNPA3
NM_001145413	NFE2L2
NM_001145412	NFE2L2
NM_152517	IFT70B
NM_152275	IFT70A
NM_001353778	PJVK
NM_001353777	PJVK
NM_001353775	PJVK
NM_001353776	PJVK
NM_001316362	PRKRA
NM_001369912	PJVK
NM_003690	PRKRA
NM_181342	FKBP7
NM_001135212	FKBP7
NM_001139518	PRKRA
NM_001139517	PRKRA
NM_019091	PLEKHA3
NM_001042702	PJVK
NM_001113398	ZNF385B
NM_001316312	ITGA4
NM_001160277	CERKL
NM_001030313	CERKL
NM_201548	CERKL
NM_001030312	CERKL
NM_001030311	CERKL
NM_002500	NEUROD1
NM_001287505	ITPRID2
NM_018981	DNAJC10
NM_001271581	DNAJC10
NM_001321519	DUSP19
NM_001142314	DUSP19
NM_080876	DUSP19
NM_001287584	NUP35
NM_001287585	NUP35
NM_138285	NUP35
NM_173651	FSIP2
NM_018471	ZC3H15
NM_177454	FAM171B
NM_182521	ZSWIM2
NM_001032281	TFPI
NM_006287	TFPI
NM_001318941	TFPI
NM_001329240	TFPI
NM_001329239	TFPI
NM_001329241	TFPI
NM_032168	WDR75
NM_001303096	WDR75
NM_014585	SLC40A1
NM_001353497	ASNSD1
NM_016467	ORMDL1
NM_144708	ANKAR
NM_001353493	ASDURF
NM_001353494	ASDURF
NM_001354347	OSGEPL1
NM_001371388	ORMDL1
NM_001371384	ORMDL1
NM_001371385	ORMDL1
NM_019048	ASNSD1
NM_022353	OSGEPL1
NM_001371386	ORMDL1
NM_001371387	ORMDL1
NM_001128150	ORMDL1
NM_005259	MSTN
NM_001128928	INPP1
NM_002194	INPP1
NM_001142645	NEMP2
NM_005966	NAB1
NM_001321313	NAB1
NM_001321312	NAB1
NM_001321315	NAB1
NM_001321314	NAB1
NM_001256310	GLS
NM_014905	GLS
NM_139266	STAT1
NM_001254736	NABP1
NM_001031716	NABP1
NM_004657	CAVIN2
NM_001305145	TMEFF2
NM_004226	STK17B
NM_001353340	CCDC150
NM_001353339	CCDC150
NM_001080539	CCDC150
NM_213608	C2orf66
NM_001206774	GTF3C3
NM_012086	GTF3C3
NM_002157	HSPE1
NM_025147	COQ10B
NM_001320818	COQ10B
NM_001320819	COQ10B
NM_001320820	COQ10B
NM_001308824	SF3B1
NM_002156	HSPD1
NM_199440	HSPD1
NM_001005526	SF3B1
NM_001284362	BOLL
NM_001284361	BOLL
NM_001284358	BOLL
NM_138395	MARS2
NM_197970	BOLL
NM_033030	BOLL
NM_001350853	FTCDNL1
NM_001350854	FTCDNL1
NM_001350855	FTCDNL1
NM_001363886	FTCDNL1
NM_024520	MAIP1
NM_001039693	TYW5
NM_153689	C2orf69
NM_001369399	MAIP1
NM_152387	KCTD18
NM_001321548	KCTD18
NM_001321547	KCTD18
NM_001321550	KCTD18
NM_001321688	BZW1
NM_001321694	BZW1
NM_001321693	BZW1
NM_021824	NIF3L1
NM_014670	BZW1
NM_001207069	BZW1
NM_001321691	BZW1
NM_001142356	NIF3L1
NM_001369443	NIF3L1
NM_001162407	CLK1
NM_001136039	NIF3L1
NM_032472	PPIL3
NM_001369441	NIF3L1
NM_001207068	BZW1
NM_001207067	BZW1
NM_001321690	BZW1
NM_001142355	NIF3L1
NM_001369444	NIF3L1
NM_004071	CLK1
NM_001369442	NIF3L1
NM_130906	PPIL3
NM_001369445	NIF3L1
NM_001257102	NDUFB3
NM_001202515	CFLAR
NM_003879	CFLAR
NM_001202517	CFLAR
NM_001202519	CFLAR
NM_001202518	CFLAR
NM_001202516	CFLAR
NM_002491	NDUFB3
NM_001127183	CFLAR
NM_001308043	CFLAR
NM_001308042	CFLAR
NM_001351591	CFLAR
NM_001351590	CFLAR
NM_001351594	CFLAR
NM_001351593	CFLAR
NM_001351592	CFLAR
NM_001127184	CFLAR
NM_033355	CASP8
NM_001228	CASP8
NM_033358	None
NM_001080124	CASP8
NM_033356	CASP8
NM_001080125	CASP8
NM_001372051	CASP8
NM_015049	TRAK2
NM_033066	MPP4
NM_152388	TMEM237
NM_001044385	TMEM237
NM_001135745	ALS2
NM_003507	FZD7
NM_001371392	SUMO1
NM_001371393	SUMO1
NM_001371394	SUMO1
NM_001005782	SUMO1
NM_001005781	SUMO1
NM_003352	SUMO1
NM_015934	NOP58
NM_138468	ICA1L
NM_001288622	ICA1L
NM_001288623	ICA1L
NM_001288624	ICA1L
NM_001104586	CARF
NM_001352677	CARF
NM_001352678	CARF
NM_001352679	CARF
NM_024744	CARF
NM_001282910	CARF
NM_001322427	CARF
NM_001322428	CARF
NM_001322429	CARF
NM_001352676	CARF
NM_001282911	CARF
NM_001282912	CARF
NM_203365	RAPH1
NM_001329728	RAPH1
NM_213589	RAPH1
NM_006139	CD28
NM_001243078	CD28
NM_001243077	CD28
NM_005214	CTLA4
NM_001037631	CTLA4
NM_201264	NRP2
NM_201267	NRP2
NM_018534	NRP2
NM_001199982	NDUFS1
NM_001199984	NDUFS1
NM_001959	EEF1B2
NM_021121	EEF1B2
NM_005006	NDUFS1
NM_001037663	EEF1B2
NM_001199983	NDUFS1
NM_001199981	NDUFS1
NM_001102659	FAM237A
NM_001136194	FASTKD2
NM_014929	FASTKD2
NM_001282940	MDH1B
NM_001039845	MDH1B
NM_001330224	MDH1B
NM_001330225	MDH1B
NM_001330226	MDH1B
NM_001330223	MDH1B
NM_001136193	FASTKD2
NM_001371426	CREB1
NM_001371427	CREB1
NM_001320793	CREB1
NM_134442	CREB1
NM_004379	CREB1
NM_001371428	CREB1
NM_003468	FZD5
NM_006891	CRYGD
NM_020989	CRYGC
NM_001282386	IDH1
NM_001282387	IDH1
NM_005210	CRYGB
NM_005896	IDH1
NM_014617	CRYGA
NM_001099334	C2orf80
NM_005048	PTH2R
NM_001278285	RPE
NM_001278283	RPE
NM_001278282	RPE
NM_001318930	RPE
NM_001278288	RPE
NM_001278286	RPE
NM_001278289	RPE
NM_006916	RPE
NM_001318931	RPE
NM_001318929	RPE
NM_001318928	RPE
NM_001318927	RPE
NM_001318926	RPE
NM_199229	RPE
NM_001608	ACADL
NM_079420	MYL1
NM_079422	MYL1
NM_001136574	LANCL1
NM_006055	LANCL1
NM_001136575	LANCL1
NM_001025436	SPAG16
NM_001282549	BARD1
NM_001282548	BARD1
NM_001282545	BARD1
NM_001282543	BARD1
NM_000465	BARD1
NM_004044	ATIC
NM_054034	FN1
NM_001365524	FN1
NM_001306129	FN1
NM_001306131	FN1
NM_001306132	FN1
NM_001365519	FN1
NM_002026	FN1
NM_001365523	FN1
NM_001365520	FN1
NM_001365518	FN1
NM_001365517	FN1
NM_001365522	FN1
NM_001306130	FN1
NM_001365521	FN1
NM_212478	FN1
NM_212482	FN1
NM_212476	FN1
NM_212474	FN1
NM_001142312	TMEM169
NM_001142311	TMEM169
NM_018441	PECR
NM_001142310	TMEM169
NM_138390	TMEM169
NM_000998	RPL37A
NM_001127207	SMARCAL1
NM_014140	SMARCAL1
NM_000599	IGFBP5
NM_003284	TNP1
NM_198483	RUFY4
NM_001168298	CXCR2
NM_000634	CXCR1
NM_001557	CXCR2
NM_001321433	TMBIM1
NM_001321427	TMBIM1
NM_001321432	TMBIM1
NM_001077191	GPBAR1
NM_001321436	TMBIM1
NM_001321435	TMBIM1
NM_001321438	TMBIM1
NM_022152	TMBIM1
NM_001302545	AAMP
NM_001077194	GPBAR1
NM_170699	GPBAR1
NM_001321430	TMBIM1
NM_001321429	TMBIM1
NM_001321428	TMBIM1
NM_001321950	GPBAR1
NM_001077399	PNKD
NM_015488	PNKD
NM_001087	AAMP
NM_022572	PNKD
NM_007127	VIL1
NM_000578	SLC11A1
NM_001206878	CTDSP1
NM_182642	CTDSP1
NM_021198	CTDSP1
NM_005444	CNOT9
NM_001271635	CNOT9
NM_001271634	CNOT9
NM_001079866	BCS1L
NM_001243313	STK36
NM_001371451	BCS1L
NM_001371449	BCS1L
NM_001366291	ZNF142
NM_001371455	BCS1L
NM_022453	RNF25
NM_001367342	None
NM_001367341	None
NM_001367339	None
NM_001367340	None
NM_001371453	BCS1L
NM_001318836	BCS1L
NM_001371454	BCS1L
NM_001366289	ZNF142
NM_001371456	BCS1L
NM_001371452	BCS1L
NM_014640	TTLL4
NM_001371450	BCS1L
NM_004328	BCS1L
NM_001371448	BCS1L
NM_001257344	BCS1L
NM_001257343	BCS1L
NM_001257342	BCS1L
NM_001320717	BCS1L
NM_001371443	BCS1L
NM_001371444	BCS1L
NM_001371446	BCS1L
NM_015690	STK36
NM_001105537	ZNF142
NM_001366287	ZNF142
NM_001366288	ZNF142
NM_001371447	BCS1L
NM_001369423	STK36
NM_001366290	ZNF142
NM_001374085	BCS1L
NM_001374086	BCS1L
NM_000784	CYP27A1
NM_017431	PRKAG3
NM_006522	WNT6
NM_057093	CRYBA2
NM_017521	FEV
NM_003936	CDK5R2
NM_057094	CRYBA2
NM_001278295	CFAP65
NM_001278296	CFAP65
NM_002181	IHH
NM_152389	CFAP65
NM_005689	ABCB6
NM_018089	ANKZF1
NM_138802	ZFAND2B
NM_001349828	ABCB6
NM_144712	SLC23A3
NM_001144890	SLC23A3
NM_001330213	STK16
NM_001270998	ZFAND2B
NM_001286423	GLB1L
NM_001286427	GLB1L
NM_015680	CNPPD1
NM_001077198	ATG9A
NM_006000	TUBA4A
NM_001278552	TUBA4A
NM_001321389	CNPPD1
NM_001321110	RETREG2
NM_001270999	ZFAND2B
NM_001330214	STK16
NM_024293	RETREG2
NM_001355221	TUBA4B
NM_024085	ATG9A
NM_001321390	CNPPD1
NM_001321391	CNPPD1
NM_001321109	RETREG2
NM_001042410	ANKZF1
NM_001282792	ANKZF1
NM_024506	GLB1L
NM_001008910	STK16
NM_001330215	STK16
NM_001144889	SLC23A3
NM_001199763	PTPRN
NM_001319119	DNPEP
NM_001319117	DNPEP
NM_001319118	DNPEP
NM_001319116	DNPEP
NM_002846	PTPRN
NM_012100	DNPEP
NM_001319122	DNPEP
NM_001319120	DNPEP
NM_001199764	PTPRN
NM_001319121	DNPEP
NM_013335	GMPPA
NM_001927	DES
NM_024536	CHPF
NM_001173476	SPEG
NM_182847	ASIC4
NM_205847	GMPPA
NM_001195731	CHPF
NM_005876	SPEG
NM_018674	ASIC4
NM_001374294	GMPPA
NM_001374295	GMPPA
NM_201574	SLC4A3
NM_001173431	OBSL1
NM_001326559	SLC4A3
NM_052902	STK11IP
NM_005070	SLC4A3
NM_015311	OBSL1
NM_002191	INHA
NM_001173408	OBSL1
NM_005687	FARSB
NM_001354158	ACSL3
NM_001354159	ACSL3
NM_203372	ACSL3
NM_004457	ACSL3
NM_080671	KCNE4
NM_003469	SCG2
NM_001039569	AP1S3
NM_020830	WDFY1
NM_022915	MRPL44
NM_001277062	MFF
NM_024795	TM4SF20
NM_020194	MFF
NM_001277065	MFF
NM_001277066	MFF
NM_001277063	MFF
NM_001277064	MFF
NM_001277061	MFF
NM_001277067	MFF
NM_001277068	MFF
NM_001162483	None
NM_020161	None
NM_025243	SLC19A3
NM_001371414	SLC19A3
NM_001371413	SLC19A3
NM_001371411	SLC19A3
NM_001371412	SLC19A3
NM_004591	CCL20
NM_001330004	DAW1
NM_001130046	CCL20
NM_178821	DAW1
NM_174899	FBXO36
NM_152527	SLC16A14
NM_080424	SP110
NM_001005176	SP140
NM_001185015	SP110
NM_004510	SP110
NM_004509	SP110
NM_138402	SP140L
NM_001308162	SP140L
NM_001308163	SP140L
NM_001352893	SP140L
NM_001352894	SP140L
NM_001352892	SP140L
NM_001287241	ITM2C
NM_001287240	ITM2C
NM_005683	GPR55
NM_001012514	ITM2C
NM_001012516	ITM2C
NM_030926	ITM2C
NM_139073	SPATA3
NM_001144994	C2orf72
NM_001320758	HTR2B
NM_000867	HTR2B
NM_145236	B3GNT7
NM_005381	NCL
NM_006056	NMUR1
NM_152614	TEX44
NM_002823	PTMA
NM_001099285	PTMA
NM_001282949	COPS7B
NM_001282951	COPS7B
NM_001282952	COPS7B
NM_001308381	COPS7B
NM_022730	COPS7B
NM_001369483	COPS7B
NM_001282950	COPS7B
NM_024409	NPPC
NM_001632	ALPP
NM_031313	ALPG
NM_001290787	ECEL1
NM_004826	ECEL1
NM_001631	ALPI
NM_001276336	EIF4E2
NM_001276337	EIF4E2
NM_005199	CHRNG
NM_145702	TIGD1
NM_001311195	CHRND
NM_001256657	CHRND
NM_004846	EIF4E2
NM_001311196	CHRND
NM_001330203	EIF4E2
NM_001330202	EIF4E2
NM_001330201	EIF4E2
NM_001282958	EIF4E2
NM_000751	CHRND
NM_001172417	KCNJ13
NM_001172416	KCNJ13
NM_002242	KCNJ13
NM_001346120	SNORC
NM_001346121	SNORC
NM_206895	SNORC
NM_001346122	SNORC
NM_017974	ATG16L1
NM_001190267	ATG16L1
NM_001363742	ATG16L1
NM_001190266	ATG16L1
NM_030803	ATG16L1
NM_198890	ATG16L1
NM_018218	USP40
NM_001365479	USP40
NM_007120	UGT1A4
NM_001001394	None
NM_000463	UGT1A1
NM_001282963	HJURP
NM_001282962	HJURP
NM_018410	HJURP
NM_006944	SPP2
NM_001282431	ARL4C
NM_005737	ARL4C
NM_001371306	SH3BP4
NM_001485	GBX2
NM_001301687	GBX2
NM_020311	ACKR3
NM_198189	COPS8
NM_006710	COPS8
NM_057165	COL6A3
NM_057164	COL6A3
NM_022449	RAB17
NM_001080504	RBM44
NM_016510	SCLY
NM_198582	KLHL30
NM_001308370	ESPNL
NM_194312	ESPNL
NM_018645	HES6
NM_001291832	ERFE
NM_001142853	HES6
NM_022817	PER2
NM_001282434	HES6
NM_030768	ILKAP
NM_015650	TRAF3IP1
NM_001139490	TRAF3IP1
NM_001330196	ASB1
NM_001040445	ASB1
NM_057179	TWIST2
NM_001271893	TWIST2
NM_148961	OTOS
NM_001163424	COPS9
NM_002081	GPC1
NM_023085	CAPN10
NM_001354026	ANKMY1
NM_005301	GPR35
NM_018226	RNPEPL1
NM_001033575	DUSP28
NM_023083	CAPN10
NM_001195382	GPR35
NM_001195381	GPR35
NM_001370465	DUSP28
NM_001102467	AQP12B
NM_198998	AQP12A
NM_000030	AGXT
NM_001282921	MAB21L4
NM_001085437	MAB21L4
NM_024861	MAB21L4
NM_015148	PASK
NM_001252120	PASK
NM_001330180	MTERF4
NM_001330179	MTERF4
NM_182501	MTERF4
NM_001282411	PPP1R7
NM_001282410	PPP1R7
NM_001252124	PASK
NM_001252122	PASK
NM_001252119	PASK
NM_001282414	PPP1R7
NM_001243900	HDLBP
NM_203346	HDLBP
NM_001320967	HDLBP
NM_001320966	HDLBP
NM_001001666	ANO7
NM_001370694	ANO7
NM_001349309	SEPTIN2
NM_001349314	SEPTIN2
NM_001349287	SEPTIN2
NM_001349307	SEPTIN2
NM_001321029	SEPTIN2
NM_001321034	SEPTIN2
NM_001321033	SEPTIN2
NM_001282972	SEPTIN2
NM_006155	SEPTIN2
NM_001349289	SEPTIN2
NM_001349290	SEPTIN2
NM_001349288	SEPTIN2
NM_001349310	SEPTIN2
NM_001349306	SEPTIN2
NM_001008492	SEPTIN2
NM_001008491	SEPTIN2
NM_001349315	SEPTIN2
NM_001349302	SEPTIN2
NM_001349291	SEPTIN2
NM_001282973	SEPTIN2
NM_001321030	SEPTIN2
NM_001321031	SEPTIN2
NM_001321035	SEPTIN2
NM_001349305	SEPTIN2
NM_001349308	SEPTIN2
NM_001349313	SEPTIN2
NM_001349312	SEPTIN2
NM_001321032	SEPTIN2
NM_004404	SEPTIN2
NM_001349304	SEPTIN2
NM_001349311	SEPTIN2
NM_001271977	STK25
NM_001282305	STK25
NM_001282307	STK25
NM_001282308	STK25
NM_006374	STK25
NM_001271980	STK25
NM_001282306	STK25
NM_001271979	STK25
NM_001271978	STK25
NM_001320902	DTYMK
NM_012145	DTYMK
NM_001320905	DTYMK
NM_001320903	DTYMK
NM_178326	ATG4B
NM_013325	ATG4B
NM_001320904	DTYMK
NM_001165031	DTYMK
NM_015963	THAP4
NM_001164356	THAP4
NM_001330162	ING5
NM_001287249	D2HGDH
NM_001167601	NEU4
NM_001167602	NEU4
NM_080741	NEU4
NM_001352824	D2HGDH
NM_001167599	NEU4
NM_001167600	NEU4
NM_032329	ING5
NM_152783	D2HGDH
NM_022134	GAL3ST2
NM_173821	RTP5
NM_005018	PDCD1
NM_002958	RYK
NM_001005861	RYK
NM_001365629	CLASP2
NM_170713	RASSF1
NM_170712	RASSF1
NM_015097	CLASP2
NM_001365631	CLASP2
NM_001365634	CLASP2
NM_001365627	CLASP2
NM_017886	ULK4
NM_001290216	RARB
NM_007182	RASSF1
NM_001322500	ULK4
NM_001322501	ULK4
NM_001365632	CLASP2
NM_001365628	CLASP2
NM_170714	RASSF1
NM_001365630	CLASP2
NM_001206957	RASSF1
NM_001207044	CLASP2
NM_001365633	CLASP2
NM_032787	ADGRG7
NM_001308362	ADGRG7
NM_014429	MORC1
NM_005025	SERPINI1
NM_001197114	IQCJ-SCHIP1
NM_014575	IQCJ-SCHIP1
NM_001197107	IQCJ-SCHIP1
NM_001197113	IQCJ-SCHIP1
NM_001122752	SERPINI1
NM_001145319	PLS1
NM_001197108	IQCJ-SCHIP1
NM_000844	GRM7
NM_001367323	TRNT1
NM_001367322	TRNT1
NM_001367321	TRNT1
NM_001302946	TRNT1
NM_182916	TRNT1
NM_181874	GRM7
NM_014160	MKRN2
NM_006395	ATG7
NM_001349233	ATG7
NM_001330611	ATP2B2
NM_001353564	ATP2B2
NM_001349234	ATG7
NM_001349278	ANKRD28
NM_001349277	ANKRD28
NM_001349282	ANKRD28
NM_001349236	ATG7
NM_001349235	ATG7
NM_032137	C3orf20
NM_001271707	MKRN2
NM_001292043	SETD5
NM_001349283	ANKRD28
NM_001349279	ANKRD28
NM_001349281	ANKRD28
NM_001001331	ATP2B2
NM_001683	ATP2B2
NM_015199	ANKRD28
NM_001349232	ATG7
